text,cluster,cluster_corrected
Dobbin,79,
Hobbs,79,
Dob,79,
Binkie,79,
villa,80,
Ill,80,
Tiler,81,
Ile,81,
Nile,81,
Squills,82,
Hsquire,82,
Silenus,83,
Venus,83,
Gillespie,84,
Versailles,84,
Achilles,84,
Camelot,85,
Cornelia,85,
Amelia,85,
Dearest Amelia,85,
Brazil,86,
Brava,86,
CRAWLEY,87,
Rawdon,87,
Crawley,87,
Rawaon,87,
Rawdon Crawley,87,
playa,88,
LA,88,
la,88,
La,88,
Wya24,88,
swan,89,
WA,89,
Manton,90,
Buxton,90,
Alton,90,
Stilton,90,
Billingsgate,91,
Ramsgate,91,
Harrogate,91,
Margate,91,
Albion,92,
Albums,92,
Elba,93,
Albany,93,
Talavera,94,
Avernus,94,
Idon’t,95,
n’t,95,
Persia,96,
Asia,96,
Austria,96,
Australasia,96,
the Red Book,97,
the Rue Royale,97,
Madras,98,
the New Road,98,
the Madras Roads,98,
BRIGHTON,99,
Brighton,99,
Knightsbridge,100,
Cambridge,100,
girl””—and,101,
"night,—and",101,
"care,—and",101,
the Niagara cataract,102,
the Arabian Nights,102,
Sediey,103,
Diesen,103,
Gravesend,103,
Beddoes,104,
Bedad,104,
Belgravia,105,
Belgium,105,
Roc,106,
morocco,106,
Morocco,106,
Providence,107,
Provence,107,
Coventry,108,
Coventry Island,108,
"Coventry
Island",108,
Long Acre,108,
the Cannibal Islands,108,
Long Island,108,
Longwood,109,
Ringwood,109,
Zwieback,110,
Cackle,110,
Hulker,111,
Kerahedy,111,
Rookery,111,
Stillbrook,112,
"Stillbrook, Becky",112,
Mt Brussels Becky,113,
Brussels,113,
Sussex,113,
BRUSSELS,113,
Prussia,114,
Russia,114,
Pompadour,115,
Pompeii,115,
white great~,116,
White Hermitage,116,
Whitefriars,116,
Kingdom,117,
Abingdon,117,
Egalité Orleans,118,
New Orleans,118,
Orleans,118,
Potentate,119,
States,119,
Asvel,120,
Helvellyn,120,
Bierstadt,121,
Judenstadt,121,
Siberia,122,
Egeria,122,
Lance,123,
France,123,
Boney,124,
Spooney,124,
Wiesbaden,125,
Baden,125,
"Baden
Baden",125,
Cutts,126,
Calcutta,126,
Grosvenor,127,
Rosa,127,
Osbaldiston,128,
History,128,
Rector,129,
Cato,129,
Quatorze,129,
Dover,130,
Sovereigns,130,
Monseigneur,131,
monsignori,131,
Monsieur Isidor,131,
Monsieur,131,
Isidor,131,
Cannes,132,
Lausanne,132,
Consul,133,
Peninsula,133,
Peterwaradin,134,
Exeter,134,
"Bois de
Boulogne",135,
Boulogne,135,
Boulogue,135,
Bois de Boulogne,135,
Cologne,135,
Colony,136,
Polonia,136,
Glenmalony,137,
Malonys,137,
Hall,138,
Omphale,138,
Mall,138,
Madeira,139,
Malmsey-Madeira,139,
Malmsey,139,
Rebeco,140,
Quebec,140,
Queen,140,
Rebecca,140,
Strumpff,141,
Trumpet,141,
Madame Strumpff,141,
Pump,141,
Booterstown,142,
Oystherstown,142,
Methusalem,143,
Methodist,143,
theim,144,
Blenheim,144,
"ha,—there",145,
Phere,145,
