text,cluster,cluster_corrected
Retirez,122,
la Chine,123,
Chine,123,
Chinois,124,
Bains-Chinois,124,
fiacre,125,
nacre,125,
Malebranche,126,
manche,126,
la manche,126,
Maréchale,127,
Maréchaux,127,
la Maréchale,127,
La Maréchale,127,
l'Amérique du Sud,128,
l'Amérique,128,
Amérique,128,
Belgique,129,
Quoique,129,
Quelquefois,130,
Quels,130,
Parquet,131,
Lesurques,131,
bosquet,131,
Turque,131,
notre République,132,
République !,132,
République,132,
Démocratie pacifique,133,
Démocratie,133,
Atala,134,
Catau,134,
Châlons,135,
châle,135,
Grand Salon,136,
Salon,136,
Salons,136,
Ablon,137,
Mably,137,
Delmar,138,
Angelmarre,138,
rue Soufflot,139,
souffla,139,
Berlin,140,
Baslin,140,
Château,141,
Château-d'Eau,141,
Châtelet,141,
le Château-d'Eau,141,
continua Sénécal,142,
notre Sénécal,142,
notre Sénécal !,142,
Sénécal,142,
porte Sénécal,142,
Brasseur,143,
Embrasse-le !,143,
Brie,144,
Algérie,144,
Négrier,145,
Hongrie,145,
Canonniers,146,
Thiers,146,
escholiers,146,
Poitiers,146,
Etat,147,
Etretat,147,
Enivrez,148,
Ivry,148,
Londres,149,
Flandres,149,
Jardin des Plantes,150,
Jardin des plantes,150,
bal des Tuileries,151,
Tuileries,151,
dôme des Tuileries,151,
jardin des Tuileries,151,
Parlote,152,
parlote d'Orsay,152,
Autrichien,153,
Autrichiens,153,
Affaires-Etrangères,154,
hôtel des Affaires Etrangères,154,
M. de Cisy,155,
Cisy,155,
hôtel du Commerce,156,
Almanach du Commerce,156,
Olympe Regimbart,157,
Regimbart,157,
L'Olympe,158,
l'Olympe,158,
Corse,159,
corset,159,
passage Jouffroy,160,
Jouffroy,160,
Godefroy,160,
Picardie,161,
Dussardier,161,
Poissarde,161,
Ecole Militaire,162,
Ecoles,162,
Sauvagesse,163,
Femme-Sauvage,163,
Bray,164,
Bravo,164,
Révélation,165,
Désubalternisation,165,
Andalouses,166,
L'Andalouse,166,
Andalouse,166,
La terre,167,
Angleterre,167,
Turc,168,
Turcs,168,
Coup,169,
Flacourt,169,
coucou,169,
Nonancourt,169,
Cousin,169,
Cour,169,
Ecoutez,169,
Véfour,169,
Constantinople,170,
Otant,170,
Cité,171,
Unité,171,
le soleil,172,
soleil,172,
Peuple,173,
Naples,173,
Temple,173,
Peuh,173,
Trône,174,
Mécène,174,
mornes,175,
tricorne,175,
Troyes,176,
Voyez,176,
Moyen Age,177,
Moyens,177,
Citoyen,178,
Citoyens,178,
le Citoyen,179,
Le Citoyen,179,
Gouvernement,180,
Fouvens,180,
Etrigny,181,
